black1,red1,strike1,black2,red2,strike2,title,start_date_f,end_date_f,lat,lng,address,description,tags,source
0,0,0,0,0,0,YOUmedia Create Wednesday ,2015-07-29T19:00:00Z,2015-07-29T23:00:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609","Draw, make zines and do crafts. ",art/entertainment,library
0,0,0,0,0,0,Cyber Space Gamers,2015-07-29T19:00:00Z,2015-07-29T20:30:00Z,41.8943707,-87.7064607,"733 N. Kedzie Avenue, Chicago, IL 60612",Join us to learn something new from doing a hands-on activity. We may try one of the Brain Games activities found in your Summer Learning Challenge Explorer's Guide.,art/entertainment,library
0,0,0,0,0,0,Teen Reading Cafe,2015-07-29T19:00:00Z,2015-07-29T19:30:00Z,41.808817,-87.675101,"2111 W. 47th Street, Chicago, IL 60609", Work on your summer reading a bit at a time over a tasty beverage.,art/entertainment,library
1,0,0,0,0,0,Explore Photography &amp; Video,2015-07-29T19:00:00Z,2015-07-29T20:30:00Z,41.876755,-87.627872,"400 S. State Street, Chicago, IL 60605","Take your knowledge of video and photography to a new level by planning a solo or group trip to a place of your choice. The trip will require research into a location, a theme, other artists, and planning, but the results will be totally unique!",art/entertainment,library
0,0,0,0,0,0,Wired Wednesday,2015-07-29T20:00:00Z,2015-07-29T22:00:00Z,41.889163,-87.765762,"5615 W. Race Avenue, Chicago, IL 60644","Join us for PS3 open gaming, explore Little Bits and discover cool space apps.",art/entertainment,library
0,0,0,0,0,0,YOUmedia Open Hours,2015-07-29T20:00:00Z,2015-07-29T22:30:00Z,41.857801,-87.661115,"1805 S. Loomis Street, Chicago, IL 60608","Come hang out and mess around with all our tech gear, including laptops, a 3D printer, a sticker maker and video games. Learn how to make simple crafts like buttons to stop motion animation. Every day is different so feel free to drop in!",art/entertainment,library
0,0,0,0,0,0,Let's Talk Comics,2015-07-29T21:00:00Z,2015-07-29T22:30:00Z,41.8949119,-87.7478671,"4856 W. Chicago Avenue, Chicago, IL 60651","Calling on teen comic enthusiasts to come talk comics, create your own zine and comic book.",art/entertainment,library
0,0,0,0,0,0,Warp Zone Wednesday,2015-07-29T21:30:00Z,2015-07-29T23:30:00Z,41.780263,-87.607001,"731 E. 63rd Street, Chicago, IL 60637",Play video games with the PlayStation 3 system.,art/entertainment,library
0,0,0,0,0,0,Words Frames &amp; Pixels: Woodson Memory Video,2015-07-29T22:00:00Z,2015-07-29T23:00:00Z,41.720915,-87.642915,"9525 S. Halsted Street, Chicago, IL 60628","Join us each Wednesday for a workshop that will help you express yourself using words, images and/or video.",art/entertainment,library
0,0,0,0,1,0,Stories in the Stars,2015-07-29T22:00:00Z,2015-07-29T23:00:00Z,41.80105,-87.726459,"5055 S. Archer Avenue, Chicago, IL 60632","Which constellations hover overhead, and what stories do they tell? We'll find out, then we'll use basic electronic circuitry to make up a new constellation using LEDs, and a story to go with it. When we're done, the constellation and its story will go on display in the library. ",art/entertainment,library
0,0,0,0,0,0,Grand Gesture: Best of Black Harvest Film Festival ,2015-07-29T22:00:00Z,2015-07-29T23:15:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","This film screening is part of The Best of Black Harvest Film Festival in Chicago Public Library, 2015",art/entertainment,library
0,0,0,0,0,0,Wired Wednesdays: Teen Tech Series,2015-07-29T22:30:00Z,2015-07-29T23:30:00Z,41.87934,-87.725415,"115 S. Pulaski Road, Chicago, IL 60624","Each week, explore different software and forms of technology while expressing yourself creatively. Learn about video and music editing as well as digital media and technology in this engaging drop-in program series for teens in grades 9 to 12.",art/entertainment,library
